hour,price_gbp_per_mwh,hour_of_day,day_of_week,day_of_year
7589,46.14,5,1,316
7590,53.16,6,1,316
7591,60.94,7,1,316
7592,79.72,8,1,316
7593,74.54,9,1,316
7594,78.79,10,1,316
7595,82.71,11,1,316
7596,100.6,12,1,316
7597,151.7,13,1,316
7598,81.54,14,1,316
7599,76.37,15,1,316
7600,73.75,16,1,316
7601,77.08,17,1,316
7602,56.43,18,1,316
7603,52.69,19,1,316
7604,56.34,20,1,316
7605,49.83,21,1,316
7606,51.94,22,1,316
7607,60.69,23,1,316
7608,44.19,0,2,317
7609,45.98,1,2,317
7610,51.01,2,2,317
7611,49.7,3,2,317
7612,38.7,4,2,317
7613,52.26,5,2,317
7614,65.51,6,2,317
7615,74.62,7,2,317
7616,56.77,8,2,317
7617,59.22,9,2,317
7618,70.64,10,2,317
7619,55.0,11,2,317
7620,68.45,12,2,317
7621,57.71,13,2,317
7622,81.36,14,2,317
7623,62.34,15,2,317
7624,79.23,16,2,317
7625,72.02,17,2,317
7626,54.84,18,2,317
7627,48.33,19,2,317
7628,52.46,20,2,317
7629,50.69,21,2,317
7630,52.39,22,2,317
7631,42.21,23,2,317
7632,54.21,0,3,318
7633,50.77,1,3,318
7634,47.12,2,3,318
7635,46.06,3,3,318
7636,52.76,4,3,318
7637,50.6,5,3,318
7638,60.71,6,3,318
7639,124.03,7,3,318
7640,68.33,8,3,318
7641,82.85,9,3,318
7642,69.57,10,3,318
7643,79.87,11,3,318
7644,74.07,12,3,318
7645,69.92,13,3,318
7646,69.68,14,3,318
7647,68.25,15,3,318
7648,68.48,16,3,318
7649,55.67,17,3,318
7650,48.51,18,3,318
7651,62.37,19,3,318
7652,61.42,20,3,318
7653,57.72,21,3,318
7654,51.09,22,3,318
7655,54.78,23,3,318
7656,54.17,0,4,319
7657,55.17,1,4,319
7658,43.19,2,4,319
7659,43.2,3,4,319
7660,51.35,4,4,319
7661,57.22,5,4,319
7662,58.53,6,4,319
7663,48.56,7,4,319
7664,80.24,8,4,319
7665,66.76,9,4,319
7666,72.24,10,4,319
7667,82.01,11,4,319
7668,53.7,12,4,319
7669,67.96,13,4,319
7670,67.76,14,4,319
7671,66.26,15,4,319
7672,65.07,16,4,319
7673,75.15,17,4,319
7674,65.85,18,4,319
7675,65.02,19,4,319
7676,54.84,20,4,319
7677,40.78,21,4,319
7678,33.43,22,4,319
7679,36.64,23,4,319
7680,40.56,0,5,320
7681,38.35,1,5,320
7682,37.61,2,5,320
7683,38.25,3,5,320
7684,59.78,4,5,320
7685,40.0,5,5,320
7686,57.11,6,5,320
7687,52.81,7,5,320
7688,55.2,8,5,320
7689,67.58,9,5,320
7690,71.78,10,5,320
7691,59.36,11,5,320
7692,68.08,12,5,320
7693,64.19,13,5,320
7694,60.14,14,5,320
7695,59.8,15,5,320
7696,50.18,16,5,320
7697,50.34,17,5,320
7698,45.04,18,5,320
7699,53.79,19,5,320
7700,42.92,20,5,320
7701,30.82,21,5,320
7702,33.51,22,5,320
7703,12.5,23,5,320
7704,33.95,0,6,321
7705,38.62,1,6,321
7706,38.42,2,6,321
7707,57.26,3,6,321
7708,48.51,4,6,321
7709,51.04,5,6,321
7710,36.76,6,6,321
7711,50.09,7,6,321
7712,52.01,8,6,321
7713,52.1,9,6,321
7714,53.9,10,6,321
7715,47.03,11,6,321
7716,51.7,12,6,321
7717,68.49,13,6,321
7718,59.16,14,6,321
7719,54.34,15,6,321
7720,55.86,16,6,321
7721,62.35,17,6,321
7722,129.94,18,6,321
7723,51.12,19,6,321
7724,37.13,20,6,321
7725,36.47,21,6,321
7726,42.35,22,6,321
7727,53.46,23,6,321
7728,60.56,0,0,322
7729,54.2,1,0,322
7730,51.94,2,0,322
7731,63.85,3,0,322
7732,141.48,4,0,322
7733,39.67,5,0,322
7734,52.69,6,0,322
7735,66.94,7,0,322
7736,52.83,8,0,322
7737,62.43,9,0,322
7738,65.92,10,0,322
7739,70.67,11,0,322
7740,70.82,12,0,322
7741,70.4,13,0,322
7742,78.12,14,0,322
7743,67.49,15,0,322
7744,64.05,16,0,322
7745,53.44,17,0,322
7746,69.32,18,0,322
7747,52.65,19,0,322
7748,46.43,20,0,322
7749,54.34,21,0,322
7750,44.6,22,0,322
7751,45.33,23,0,322
7752,51.41,0,1,323
7753,47.14,1,1,323
7754,69.44,2,1,323
7755,52.26,3,1,323
7756,60.28,4,1,323
7757,42.7,5,1,323
7758,54.46,6,1,323
7759,55.75,7,1,323
7760,59.71,8,1,323
7761,73.15,9,1,323
7762,80.02,10,1,323
7763,75.69,11,1,323
7764,71.53,12,1,323
7765,67.88,13,1,323
7766,80.64,14,1,323
7767,86.4,15,1,323
7768,68.42,16,1,323
7769,71.96,17,1,323
7770,64.09,18,1,323
7771,64.28,19,1,323
7772,46.02,20,1,323
7773,48.95,21,1,323
7774,54.11,22,1,323
7775,179.45,23,1,323
7776,43.01,0,2,324
7777,33.7,1,2,324
7778,47.18,2,2,324
7779,61.15,3,2,324
7780,42.88,4,2,324
7781,49.03,5,2,324
7782,62.8,6,2,324
7783,33.73,7,2,324
7784,72.31,8,2,324
7785,60.21,9,2,324
7786,69.35,10,2,324
7787,82.71,11,2,324
7788,34.01,12,2,324
7789,84.96,13,2,324
7790,63.41,14,2,324
7791,76.83,15,2,324
7792,64.57,16,2,324
7793,55.5,17,2,324
7794,57.58,18,2,324
7795,122.81,19,2,324
7796,55.5,20,2,324
7797,62.02,21,2,324
7798,62.65,22,2,324
7799,40.5,23,2,324
7800,39.71,0,3,325
7801,39.74,1,3,325
7802,44.18,2,3,325
7803,62.11,3,3,325
7804,60.25,4,3,325
7805,54.3,5,3,325
7806,61.68,6,3,325
7807,76.1,7,3,325
7808,83.03,8,3,325
7809,132.32,9,3,325
7810,50.88,10,3,325
7811,75.73,11,3,325
7812,81.24,12,3,325
7813,75.15,13,3,325
7814,77.97,14,3,325
7815,73.11,15,3,325
7816,57.89,16,3,325
7817,57.78,17,3,325
7818,59.2,18,3,325
7819,67.18,19,3,325
7820,49.64,20,3,325
7821,56.93,21,3,325
7822,53.8,22,3,325
7823,62.86,23,3,325
7824,49.64,0,4,326
7825,36.34,1,4,326
7826,56.76,2,4,326
7827,70.59,3,4,326
7828,61.67,4,4,326
7829,52.57,5,4,326
7830,53.32,6,4,326
7831,57.45,7,4,326
7832,84.0,8,4,326
7833,67.84,9,4,326
7834,67.06,10,4,326
7835,72.3,11,4,326
7836,71.44,12,4,326
7837,86.11,13,4,326
7838,64.25,14,4,326
7839,79.9,15,4,326
7840,68.95,16,4,326
7841,74.73,17,4,326
7842,74.63,18,4,326
7843,59.55,19,4,326
7844,53.45,20,4,326
7845,54.02,21,4,326
7846,50.82,22,4,326
7847,37.13,23,4,326
7848,51.6,0,5,327
7849,1.55,1,5,327
7850,31.48,2,5,327
7851,26.15,3,5,327
7852,26.56,4,5,327
7853,54.24,5,5,327
7854,46.23,6,5,327
7855,50.64,7,5,327
7856,61.08,8,5,327
7857,55.54,9,5,327
7858,65.94,10,5,327
7859,63.53,11,5,327
7860,62.51,12,5,327
7861,50.19,13,5,327
7862,115.01,14,5,327
7863,64.48,15,5,327
7864,51.72,16,5,327
7865,63.93,17,5,327
7866,69.95,18,5,327
7867,53.32,19,5,327
7868,57.12,20,5,327
7869,128.46,21,5,327
7870,36.51,22,5,327
7871,41.19,23,5,327
7872,55.49,0,6,328
7873,35.6,1,6,328
7874,32.67,2,6,328
7875,33.82,3,6,328
7876,43.64,4,6,328
7877,40.25,5,6,328
7878,64.77,6,6,328
7879,56.22,7,6,328
7880,65.15,8,6,328
7881,57.48,9,6,328
7882,52.65,10,6,328
7883,52.5,11,6,328
7884,56.12,12,6,328
7885,65.75,13,6,328
7886,65.93,14,6,328
7887,64.69,15,6,328
7888,45.47,16,6,328
7889,54.48,17,6,328
7890,43.17,18,6,328
7891,51.49,19,6,328
7892,49.21,20,6,328
7893,33.52,21,6,328
7894,48.73,22,6,328
7895,58.5,23,6,328
7896,57.26,0,0,329
7897,49.69,1,0,329
7898,49.66,2,0,329
7899,52.42,3,0,329
7900,50.5,4,0,329
7901,61.49,5,0,329
7902,53.47,6,0,329
7903,50.57,7,0,329
7904,70.34,8,0,329
7905,71.24,9,0,329
7906,68.4,10,0,329
7907,63.91,11,0,329
7908,76.9,12,0,329
7909,66.25,13,0,329
7910,71.86,14,0,329
7911,85.19,15,0,329
7912,73.79,16,0,329
7913,54.73,17,0,329
7914,112.38,18,0,329
7915,60.69,19,0,329
7916,45.58,20,0,329
7917,38.08,21,0,329
7918,56.45,22,0,329
7919,53.56,23,0,329
7920,54.38,0,1,330
7921,53.29,1,1,330
7922,51.86,2,1,330
7923,49.0,3,1,330
7924,60.91,4,1,330
7925,71.91,5,1,330
7926,58.77,6,1,330
7927,57.72,7,1,330
7928,59.7,8,1,330
7929,64.33,9,1,330
7930,74.79,10,1,330
7931,57.25,11,1,330
7932,78.29,12,1,330
7933,79.52,13,1,330
7934,58.79,14,1,330
7935,63.43,15,1,330
7936,69.42,16,1,330
7937,64.74,17,1,330
7938,66.94,18,1,330
7939,58.54,19,1,330
7940,66.9,20,1,330
7941,51.72,21,1,330
7942,44.52,22,1,330
7943,42.68,23,1,330
7944,56.86,0,2,331
7945,51.62,1,2,331
7946,57.65,2,2,331
7947,59.39,3,2,331
7948,40.81,4,2,331
7949,50.75,5,2,331
7950,54.81,6,2,331
7951,59.55,7,2,331
7952,65.61,8,2,331
7953,79.45,9,2,331
7954,82.95,10,2,331
7955,72.22,11,2,331
7956,72.96,12,2,331
7957,68.92,13,2,331
7958,74.08,14,2,331
7959,73.08,15,2,331
7960,75.42,16,2,331
7961,72.47,17,2,331
7962,44.56,18,2,331
7963,58.65,19,2,331
7964,68.05,20,2,331
7965,50.98,21,2,331
7966,61.69,22,2,331
7967,48.93,23,2,331
7968,52.56,0,3,332
7969,42.48,1,3,332
7970,43.98,2,3,332
7971,60.48,3,3,332
7972,64.22,4,3,332
7973,60.27,5,3,332
7974,53.34,6,3,332
7975,66.62,7,3,332
7976,79.22,8,3,332
7977,85.59,9,3,332
7978,71.02,10,3,332
7979,61.48,11,3,332
7980,81.89,12,3,332
7981,72.55,13,3,332
7982,81.1,14,3,332
7983,73.9,15,3,332
7984,62.1,16,3,332
7985,66.74,17,3,332
7986,73.63,18,3,332
7987,58.87,19,3,332
7988,48.89,20,3,332
7989,41.97,21,3,332
7990,46.59,22,3,332
7991,48.29,23,3,332
7992,57.91,0,4,333
7993,42.79,1,4,333
7994,65.39,2,4,333
7995,44.17,3,4,333
7996,76.0,4,4,333
7997,74.05,5,4,333
7998,64.48,6,4,333
7999,53.28,7,4,333
8000,68.91,8,4,333
8001,68.74,9,4,333
8002,63.55,10,4,333
8003,77.27,11,4,333
8004,68.76,12,4,333
8005,69.22,13,4,333
8006,72.12,14,4,333
8007,67.24,15,4,333
8008,85.98,16,4,333
8009,62.17,17,4,333
8010,66.88,18,4,333
8011,61.41,19,4,333
8012,60.17,20,4,333
8013,58.3,21,4,333
8014,60.01,22,4,333
8015,53.89,23,4,333
8016,42.34,0,5,334
8017,41.41,1,5,334
8018,41.04,2,5,334
8019,36.76,3,5,334
8020,46.05,4,5,334
8021,51.36,5,5,334
8022,55.76,6,5,334
8023,57.09,7,5,334
8024,56.67,8,5,334
8025,60.57,9,5,334
8026,58.5,10,5,334
8027,66.63,11,5,334
8028,62.77,12,5,334
8029,65.57,13,5,334
8030,70.94,14,5,334
8031,55.35,15,5,334
8032,63.31,16,5,334
8033,55.91,17,5,334
8034,68.71,18,5,334
8035,47.7,19,5,334
8036,52.1,20,5,334
8037,44.18,21,5,334
8038,31.04,22,5,334
8039,36.78,23,5,334
8040,47.76,0,6,335
8041,37.67,1,6,335
8042,24.57,2,6,335
8043,43.98,3,6,335
8044,37.98,4,6,335
8045,50.67,5,6,335
8046,65.13,6,6,335
8047,61.98,7,6,335
8048,71.01,8,6,335
8049,56.71,9,6,335
8050,61.97,10,6,335
8051,55.96,11,6,335
8052,59.25,12,6,335
8053,56.9,13,6,335
8054,52.66,14,6,335
8055,72.13,15,6,335
8056,41.98,16,6,335
8057,66.79,17,6,335
8058,62.69,18,6,335
8059,53.61,19,6,335
8060,37.8,20,6,335
8061,31.58,21,6,335
8062,37.94,22,6,335
8063,46.13,23,6,335
8064,51.92,0,0,336
8065,3.96,1,0,336
8066,62.69,2,0,336
8067,68.89,3,0,336
8068,56.09,4,0,336
8069,61.67,5,0,336
8070,51.83,6,0,336
8071,63.69,7,0,336
8072,73.98,8,0,336
8073,75.22,9,0,336
8074,70.23,10,0,336
8075,73.3,11,0,336
8076,72.32,12,0,336
8077,73.26,13,0,336
8078,77.68,14,0,336
8079,56.64,15,0,336
8080,69.3,16,0,336
8081,69.8,17,0,336
8082,59.34,18,0,336
8083,56.96,19,0,336
8084,54.3,20,0,336
8085,51.58,21,0,336
8086,53.55,22,0,336
8087,53.34,23,0,336
8088,35.27,0,1,337
8089,57.71,1,1,337
8090,51.36,2,1,337
8091,71.05,3,1,337
8092,48.54,4,1,337
8093,54.03,5,1,337
8094,62.45,6,1,337
8095,70.49,7,1,337
8096,54.47,8,1,337
8097,65.93,9,1,337
8098,79.2,10,1,337
8099,68.08,11,1,337
8100,87.04,12,1,337
8101,72.03,13,1,337
8102,67.27,14,1,337
8103,77.44,15,1,337
8104,82.94,16,1,337
8105,70.51,17,1,337
8106,74.16,18,1,337
8107,74.38,19,1,337
8108,50.7,20,1,337
8109,63.1,21,1,337
8110,41.49,22,1,337
8111,55.88,23,1,337
8112,51.68,0,2,338
8113,62.6,1,2,338
8114,63.23,2,2,338
8115,60.32,3,2,338
8116,60.63,4,2,338
8117,65.21,5,2,338
8118,64.74,6,2,338
8119,66.86,7,2,338
8120,81.79,8,2,338
8121,85.24,9,2,338
8122,73.51,10,2,338
8123,77.74,11,2,338
8124,76.9,12,2,338
8125,22.94,13,2,338
8126,71.95,14,2,338
8127,85.53,15,2,338
8128,64.25,16,2,338
8129,84.27,17,2,338
8130,73.62,18,2,338
8131,64.35,19,2,338
8132,62.73,20,2,338
8133,48.42,21,2,338
8134,51.73,22,2,338
8135,64.19,23,2,338
8136,47.5,0,3,339
8137,61.31,1,3,339
8138,43.01,2,3,339
8139,46.35,3,3,339
8140,73.63,4,3,339
8141,61.22,5,3,339
8142,60.11,6,3,339
8143,78.42,7,3,339
8144,80.38,8,3,339
8145,140.27,9,3,339
8146,70.25,10,3,339
8147,73.71,11,3,339
8148,78.91,12,3,339
8149,81.56,13,3,339
8150,70.74,14,3,339
8151,74.27,15,3,339
8152,72.56,16,3,339
8153,77.82,17,3,339
8154,70.45,18,3,339
8155,49.26,19,3,339
8156,56.71,20,3,339
8157,48.5,21,3,339
8158,58.57,22,3,339
8159,60.21,23,3,339
8160,53.39,0,4,340
8161,50.85,1,4,340
8162,54.74,2,4,340
8163,57.77,3,4,340
8164,53.46,4,4,340
8165,51.73,5,4,340
8166,48.18,6,4,340
8167,77.83,7,4,340
8168,74.55,8,4,340
8169,75.97,9,4,340
8170,85.1,10,4,340
8171,66.13,11,4,340
8172,62.7,12,4,340
8173,79.25,13,4,340
8174,77.32,14,4,340
8175,59.22,15,4,340
8176,73.46,16,4,340
8177,64.49,17,4,340
8178,58.13,18,4,340
8179,58.81,19,4,340
8180,119.05,20,4,340
8181,51.37,21,4,340
8182,48.56,22,4,340
8183,57.45,23,4,340
8184,40.48,0,5,341
8185,47.26,1,5,341
8186,22.96,2,5,341
8187,38.55,3,5,341
8188,52.19,4,5,341
8189,48.17,5,5,341
8190,60.51,6,5,341
8191,42.41,7,5,341
8192,65.59,8,5,341
8193,57.12,9,5,341
8194,58.25,10,5,341
8195,73.26,11,5,341
8196,75.04,12,5,341
8197,73.61,13,5,341
8198,80.45,14,5,341
8199,72.36,15,5,341
8200,53.38,16,5,341
8201,57.98,17,5,341
8202,50.86,18,5,341
8203,66.87,19,5,341
8204,56.58,20,5,341
8205,43.75,21,5,341
8206,50.38,22,5,341
8207,32.3,23,5,341
8208,43.91,0,6,342
8209,34.81,1,6,342
8210,30.0,2,6,342
8211,51.69,3,6,342
8212,25.17,4,6,342
8213,54.46,5,6,342
8214,52.44,6,6,342
8215,46.88,7,6,342
8216,50.61,8,6,342
8217,54.63,9,6,342
8218,62.43,10,6,342
8219,74.1,11,6,342
8220,74.39,12,6,342
8221,52.31,13,6,342
8222,58.75,14,6,342
8223,56.63,15,6,342
8224,39.65,16,6,342
8225,61.54,17,6,342
8226,51.93,18,6,342
8227,49.89,19,6,342
8228,58.67,20,6,342
8229,46.12,21,6,342
8230,40.07,22,6,342
8231,46.89,23,6,342
8232,61.53,0,0,343
8233,55.84,1,0,343
8234,60.18,2,0,343
8235,55.41,3,0,343
8236,58.4,4,0,343
8237,62.86,5,0,343
8238,59.03,6,0,343
8239,63.62,7,0,343
8240,82.08,8,0,343
8241,89.61,9,0,343
8242,168.19,10,0,343
8243,66.06,11,0,343
8244,65.7,12,0,343
8245,67.12,13,0,343
8246,76.53,14,0,343
8247,51.07,15,0,343
8248,66.35,16,0,343
8249,79.42,17,0,343
8250,72.92,18,0,343
8251,57.88,19,0,343
8252,25.59,20,0,343
8253,61.11,21,0,343
8254,62.15,22,0,343
8255,49.2,23,0,343
8256,51.34,0,1,344
8257,49.09,1,1,344
8258,44.17,2,1,344
8259,54.97,3,1,344
8260,56.84,4,1,344
8261,52.02,5,1,344
8262,70.38,6,1,344
8263,152.18,7,1,344
8264,76.78,8,1,344
8265,187.55,9,1,344
8266,59.73,10,1,344
8267,80.54,11,1,344
8268,71.9,12,1,344
8269,69.68,13,1,344
8270,65.55,14,1,344
8271,71.49,15,1,344
8272,83.83,16,1,344
8273,64.27,17,1,344
8274,56.49,18,1,344
8275,67.32,19,1,344
8276,60.59,20,1,344
8277,39.77,21,1,344
8278,60.12,22,1,344
8279,30.65,23,1,344
8280,32.55,0,2,345
8281,43.88,1,2,345
8282,32.18,2,2,345
8283,56.27,3,2,345
8284,67.28,4,2,345
8285,63.1,5,2,345
8286,76.49,6,2,345
8287,35.11,7,2,345
8288,84.98,8,2,345
8289,83.13,9,2,345
8290,72.53,10,2,345
8291,77.48,11,2,345
8292,70.41,12,2,345
8293,75.1,13,2,345
8294,76.25,14,2,345
8295,73.16,15,2,345
8296,82.1,16,2,345
8297,65.82,17,2,345
8298,117.9,18,2,345
8299,55.3,19,2,345
8300,64.6,20,2,345
8301,45.65,21,2,345
8302,53.36,22,2,345
8303,64.39,23,2,345
8304,55.84,0,3,346
8305,53.32,1,3,346
8306,54.82,2,3,346
8307,48.78,3,3,346
8308,52.65,4,3,346
8309,60.84,5,3,346
8310,67.67,6,3,346
8311,76.19,7,3,346
8312,192.24,8,3,346
8313,84.81,9,3,346
8314,88.74,10,3,346
8315,83.46,11,3,346
8316,87.3,12,3,346
8317,69.17,13,3,346
8318,66.7,14,3,346
8319,78.13,15,3,346
8320,60.77,16,3,346
8321,66.29,17,3,346
8322,71.67,18,3,346
8323,73.7,19,3,346
8324,57.47,20,3,346
8325,51.82,21,3,346
8326,57.67,22,3,346
8327,45.32,23,3,346
8328,52.26,0,4,347
8329,53.99,1,4,347
8330,55.03,2,4,347
8331,57.87,3,4,347
8332,52.97,4,4,347
8333,56.72,5,4,347
8334,59.67,6,4,347
8335,55.79,7,4,347
8336,74.38,8,4,347
8337,81.29,9,4,347
8338,82.41,10,4,347
8339,75.14,11,4,347
8340,71.16,12,4,347
8341,83.19,13,4,347
8342,81.15,14,4,347
8343,75.87,15,4,347
8344,85.6,16,4,347
8345,68.54,17,4,347
8346,63.59,18,4,347
8347,59.34,19,4,347
8348,47.16,20,4,347
8349,62.45,21,4,347
8350,54.41,22,4,347
8351,58.13,23,4,347
8352,57.52,0,5,348
8353,40.06,1,5,348
8354,25.68,2,5,348
8355,50.14,3,5,348
8356,50.12,4,5,348
8357,45.82,5,5,348
8358,57.96,6,5,348
8359,64.18,7,5,348
8360,53.21,8,5,348
8361,60.86,9,5,348
8362,76.99,10,5,348
8363,60.6,11,5,348
8364,67.31,12,5,348
8365,45.38,13,5,348
8366,53.32,14,5,348
8367,64.53,15,5,348
8368,70.61,16,5,348
8369,46.99,17,5,348
8370,55.38,18,5,348
8371,48.67,19,5,348
8372,56.41,20,5,348
8373,36.55,21,5,348
8374,47.83,22,5,348
8375,37.96,23,5,348
8376,44.7,0,6,349
8377,43.87,1,6,349
8378,42.51,2,6,349
8379,50.25,3,6,349
8380,49.26,4,6,349
8381,50.75,5,6,349
8382,52.06,6,6,349
8383,58.64,7,6,349
8384,62.69,8,6,349
8385,55.49,9,6,349
8386,62.51,10,6,349
8387,58.06,11,6,349
8388,66.6,12,6,349
8389,61.77,13,6,349
8390,71.47,14,6,349
8391,68.78,15,6,349
8392,53.53,16,6,349
8393,58.0,17,6,349
8394,60.02,18,6,349
8395,50.41,19,6,349
8396,43.09,20,6,349
8397,37.69,21,6,349
8398,51.36,22,6,349
8399,50.55,23,6,349
8400,52.38,0,0,350
8401,60.58,1,0,350
8402,31.93,2,0,350
8403,68.18,3,0,350
8404,58.79,4,0,350
8405,64.07,5,0,350
8406,183.48,6,0,350
8407,80.32,7,0,350
8408,63.56,8,0,350
8409,86.32,9,0,350
8410,79.61,10,0,350
8411,82.62,11,0,350
8412,75.41,12,0,350
8413,67.17,13,0,350
8414,83.88,14,0,350
8415,77.02,15,0,350
8416,82.94,16,0,350
8417,67.6,17,0,350
8418,62.69,18,0,350
8419,74.04,19,0,350
8420,75.34,20,0,350
8421,57.63,21,0,350
8422,49.63,22,0,350
8423,120.94,23,0,350
8424,52.14,0,1,351
8425,59.37,1,1,351
8426,53.7,2,1,351
8427,70.2,3,1,351
8428,54.57,4,1,351
8429,66.91,5,1,351
8430,62.26,6,1,351
8431,67.02,7,1,351
8432,68.87,8,1,351
8433,80.56,9,1,351
8434,83.91,10,1,351
8435,82.22,11,1,351
8436,77.31,12,1,351
8437,48.88,13,1,351
8438,83.74,14,1,351
8439,82.09,15,1,351
8440,50.65,16,1,351
8441,67.1,17,1,351
8442,64.38,18,1,351
8443,68.42,19,1,351
8444,59.64,20,1,351
8445,63.44,21,1,351
8446,47.15,22,1,351
8447,56.66,23,1,351
8448,61.49,0,2,352
8449,42.9,1,2,352
8450,76.01,2,2,352
8451,67.33,3,2,352
8452,60.3,4,2,352
8453,56.56,5,2,352
8454,64.89,6,2,352
8455,70.07,7,2,352
8456,75.82,8,2,352
8457,86.78,9,2,352
8458,72.87,10,2,352
8459,82.38,11,2,352
8460,67.95,12,2,352
8461,74.57,13,2,352
8462,79.7,14,2,352
8463,80.31,15,2,352
8464,66.27,16,2,352
8465,65.87,17,2,352
8466,77.98,18,2,352
8467,72.48,19,2,352
8468,61.96,20,2,352
8469,-0.09,21,2,352
8470,75.99,22,2,352
8471,54.54,23,2,352
8472,51.91,0,3,353
8473,50.64,1,3,353
8474,59.03,2,3,353
8475,61.02,3,3,353
8476,68.01,4,3,353
8477,55.89,5,3,353
8478,63.91,6,3,353
8479,85.76,7,3,353
8480,154.21,8,3,353
8481,73.51,9,3,353
8482,69.27,10,3,353
8483,82.05,11,3,353
8484,86.66,12,3,353
8485,85.0,13,3,353
8486,74.73,14,3,353
8487,77.78,15,3,353
8488,85.78,16,3,353
8489,78.08,17,3,353
8490,60.14,18,3,353
8491,42.93,19,3,353
8492,62.78,20,3,353
8493,64.31,21,3,353
8494,47.3,22,3,353
8495,54.75,23,3,353
8496,52.41,0,4,354
8497,55.77,1,4,354
8498,51.77,2,4,354
8499,68.36,3,4,354
8500,61.71,4,4,354
8501,56.38,5,4,354
8502,73.86,6,4,354
8503,59.51,7,4,354
8504,82.8,8,4,354
8505,82.94,9,4,354
8506,58.03,10,4,354
8507,76.85,11,4,354
8508,74.55,12,4,354
8509,78.79,13,4,354
8510,76.24,14,4,354
8511,69.79,15,4,354
8512,68.09,16,4,354
8513,66.7,17,4,354
8514,57.16,18,4,354
8515,68.84,19,4,354
8516,60.1,20,4,354
8517,55.57,21,4,354
8518,47.25,22,4,354
8519,45.65,23,4,354
8520,59.12,0,5,355
8521,39.02,1,5,355
8522,50.12,2,5,355
8523,48.45,3,5,355
8524,27.43,4,5,355
8525,126.87,5,5,355
8526,61.1,6,5,355
8527,52.6,7,5,355
8528,61.41,8,5,355
8529,54.92,9,5,355
8530,80.63,10,5,355
8531,19.96,11,5,355
8532,63.45,12,5,355
8533,61.39,13,5,355
8534,66.67,14,5,355
8535,75.08,15,5,355
8536,75.95,16,5,355
8537,55.55,17,5,355
8538,58.66,18,5,355
8539,53.18,19,5,355
8540,41.78,20,5,355
8541,66.53,21,5,355
8542,56.14,22,5,355
8543,45.55,23,5,355
8544,56.39,0,6,356
8545,53.84,1,6,356
8546,46.0,2,6,356
8547,49.86,3,6,356
8548,61.83,4,6,356
8549,45.06,5,6,356
8550,69.13,6,6,356
8551,57.04,7,6,356
8552,73.94,8,6,356
8553,64.18,9,6,356
8554,68.83,10,6,356
8555,67.05,11,6,356
8556,63.48,12,6,356
8557,65.17,13,6,356
8558,77.16,14,6,356
8559,45.71,15,6,356
8560,51.83,16,6,356
8561,53.04,17,6,356
8562,47.11,18,6,356
8563,64.71,19,6,356
8564,59.8,20,6,356
8565,51.99,21,6,356
8566,40.24,22,6,356
8567,54.83,23,6,356
8568,42.13,0,0,357
8569,72.38,1,0,357
8570,50.97,2,0,357
8571,56.26,3,0,357
8572,57.4,4,0,357
8573,55.15,5,0,357
8574,82.24,6,0,357
8575,76.26,7,0,357
8576,82.56,8,0,357
8577,65.54,9,0,357
8578,78.68,10,0,357
8579,82.6,11,0,357
8580,81.01,12,0,357
8581,69.15,13,0,357
8582,85.84,14,0,357
8583,76.3,15,0,357
8584,65.2,16,0,357
8585,55.1,17,0,357
8586,71.69,18,0,357
8587,83.34,19,0,357
8588,52.72,20,0,357
8589,59.72,21,0,357
8590,65.33,22,0,357
8591,105.09,23,0,357
8592,51.1,0,1,358
8593,48.46,1,1,358
8594,64.42,2,1,358
8595,69.06,3,1,358
8596,62.21,4,1,358
8597,57.1,5,1,358
8598,63.39,6,1,358
8599,65.0,7,1,358
8600,65.12,8,1,358
8601,74.61,9,1,358
8602,81.93,10,1,358
8603,82.45,11,1,358
8604,78.87,12,1,358
8605,78.98,13,1,358
8606,76.68,14,1,358
8607,65.04,15,1,358
8608,74.22,16,1,358
8609,65.37,17,1,358
8610,56.16,18,1,358
8611,66.8,19,1,358
8612,56.04,20,1,358
8613,60.27,21,1,358
8614,63.33,22,1,358
8615,47.74,23,1,358
8616,55.77,0,2,359
8617,40.96,1,2,359
8618,38.9,2,2,359
8619,47.67,3,2,359
8620,56.91,4,2,359
8621,74.63,5,2,359
8622,65.15,6,2,359
8623,60.56,7,2,359
8624,38.74,8,2,359
8625,81.04,9,2,359
8626,72.36,10,2,359
8627,74.42,11,2,359
8628,75.55,12,2,359
8629,76.97,13,2,359
8630,62.28,14,2,359
8631,74.06,15,2,359
8632,87.3,16,2,359
8633,62.97,17,2,359
8634,62.36,18,2,359
8635,54.46,19,2,359
8636,65.93,20,2,359
8637,68.17,21,2,359
8638,66.08,22,2,359
8639,45.46,23,2,359
8640,59.12,0,3,360
8641,67.0,1,3,360
8642,60.8,2,3,360
8643,62.46,3,3,360
8644,57.35,4,3,360
8645,65.77,5,3,360
8646,77.01,6,3,360
8647,72.85,7,3,360
8648,63.13,8,3,360
8649,71.96,9,3,360
8650,87.19,10,3,360
8651,81.31,11,3,360
8652,80.07,12,3,360
8653,74.28,13,3,360
8654,87.02,14,3,360
8655,88.9,15,3,360
8656,83.23,16,3,360
8657,81.77,17,3,360
8658,64.25,18,3,360
8659,60.01,19,3,360
8660,59.87,20,3,360
8661,58.94,21,3,360
8662,68.18,22,3,360
